pin,scan_date,verify_mode,io_mode,work_code
12362,"2023-06-12 16:00:41",0,0,0
9128,"2023-06-12 16:01:42",0,0,0
11745,"2023-06-12 16:01:52",0,0,0
11098,"2023-06-12 16:04:47",0,1,0
11098,"2023-06-12 16:04:49",0,1,0
8944,"2023-06-12 16:06:45",0,1,0
8944,"2023-06-12 16:06:48",0,1,0
8944,"2023-06-12 16:06:51",0,1,0
12837,"2023-06-12 16:12:22",0,0,0
8936,"2023-06-12 16:16:14",0,1,0
11615,"2023-06-12 16:24:03",0,0,0
9549,"2023-06-12 16:33:42",0,0,0
9549,"2023-06-12 16:33:44",0,0,0
10002,"2023-06-12 18:41:19",0,1,0
11047,"2023-06-12 20:59:31",0,0,0
11047,"2023-06-12 20:59:33",0,0,0
16703,"2023-06-12 21:01:54",0,0,0
112073,"2023-06-12 21:34:11",0,2,0
112073,"2023-06-12 21:34:14",0,2,0
71822,"2023-06-12 21:38:35",0,0,0
2731,"2023-06-12 21:40:59",0,0,0
100347,"2023-06-12 22:05:01",0,2,0
71805,"2023-06-12 22:07:36",0,1,0
686,"2023-06-13 06:23:54",0,0,0
686,"2023-06-13 06:23:56",0,0,0
10571,"2023-06-13 06:31:15",0,0,0
11181,"2023-06-13 06:37:24",0,0,0
12804,"2023-06-13 06:37:56",0,0,0
16694,"2023-06-13 06:55:55",0,0,0
9136,"2023-06-13 06:59:34",0,0,0
8936,"2023-06-13 07:10:52",0,0,0
8936,"2023-06-13 07:10:54",0,0,0
11098,"2023-06-13 07:17:07",0,0,0
11098,"2023-06-13 07:17:10",0,0,0
11098,"2023-06-13 07:17:12",0,0,0
12536,"2023-06-13 07:17:43",0,0,0
8944,"2023-06-13 07:18:33",0,0,0
8944,"2023-06-13 07:18:35",0,0,0
12362,"2023-06-13 07:20:18",0,0,0
12837,"2023-06-13 07:21:00",0,0,0
11745,"2023-06-13 07:23:51",0,0,0
11745,"2023-06-13 07:24:00",0,0,0
10002,"2023-06-13 07:29:38",0,0,0
11630,"2023-06-13 07:34:22",0,0,0
11630,"2023-06-13 07:34:24",0,0,0
12379,"2023-06-13 07:49:22",0,0,0
9549,"2023-06-13 07:49:29",0,0,0
9549,"2023-06-13 07:49:31",0,0,0
10563,"2023-06-13 08:24:43",0,0,0
10563,"2023-06-13 08:24:45",0,0,0
10563,"2023-06-13 08:24:52",0,0,0
10563,"2023-06-13 08:24:54",0,0,0
19295,"2023-06-13 08:41:41",0,0,0
18761,"2023-06-13 08:52:45",0,0,0
12426,"2023-06-13 09:12:28",0,0,0
12536,"2023-06-13 09:17:18",0,0,0
12249,"2023-06-13 09:35:27",0,0,0
12672,"2023-06-13 09:49:33",0,0,0
11672,"2023-06-13 10:04:13",0,0,0
6628,"2023-06-13 11:49:01",0,0,0
112090,"2023-06-13 12:43:43",0,0,0
71105,"2023-06-13 12:47:57",0,0,0
12249,"2023-06-13 13:13:10",0,0,0
71805,"2023-06-13 13:33:02",0,0,0
18761,"2023-06-13 13:34:13",0,1,0
19295,"2023-06-13 13:34:20",0,1,0
12379,"2023-06-13 14:12:44",0,2,0
6628,"2023-06-13 14:14:28",0,0,0
12672,"2023-06-13 14:26:06",0,0,0
71104,"2023-06-13 14:33:17",0,0,0
10571,"2023-06-13 14:36:39",0,0,0
12804,"2023-06-13 14:37:38",0,1,0
686,"2023-06-13 15:14:08",0,0,0
686,"2023-06-13 15:14:10",0,0,0
11672,"2023-06-13 15:37:13",0,0,0
12362,"2023-06-13 16:00:50",0,0,0
11181,"2023-06-13 16:00:55",0,0,0
11745,"2023-06-13 16:01:18",0,1,0
8944,"2023-06-13 16:04:30",0,1,0
8944,"2023-06-13 16:04:33",0,1,0
11098,"2023-06-13 16:12:08",0,1,0
11098,"2023-06-13 16:12:10",0,1,0
12837,"2023-06-13 16:12:16",0,1,0
8936,"2023-06-13 16:21:38",0,1,0
8936,"2023-06-13 16:21:41",0,1,0
9549,"2023-06-13 16:21:43",0,1,0
9549,"2023-06-13 16:21:45",0,1,0
10566,"2023-06-13 16:23:41",0,0,0
11615,"2023-06-13 16:27:14",0,0,0
9128,"2023-06-13 16:48:24",0,0,0
12399,"2023-06-13 19:53:09",0,0,0
100347,"2023-06-13 20:31:58",0,0,0
112073,"2023-06-13 20:36:02",0,0,0
112073,"2023-06-13 20:36:04",0,0,0
16704,"2023-06-13 20:43:00",0,0,0
2731,"2023-06-13 20:45:34",0,0,0
11047,"2023-06-13 20:56:36",0,0,0
11047,"2023-06-13 20:56:39",0,0,0
71105,"2023-06-13 21:04:04",0,2,0
71805,"2023-06-13 22:09:27",0,1,0
112090,"2023-06-13 22:41:35",0,0,0
686,"2023-06-14 06:15:54",0,0,0
11181,"2023-06-14 06:29:42",0,0,0
12804,"2023-06-14 06:41:22",0,0,0
12804,"2023-06-14 06:41:24",0,0,0
100307,"2023-06-14 06:43:31",0,0,0
11918,"2023-06-14 06:51:31",0,0,0
71822,"2023-06-14 06:57:42",0,0,0
9136,"2023-06-14 07:01:37",0,0,0
8936,"2023-06-14 07:13:04",0,0,0
8936,"2023-06-14 07:13:06",0,0,0
60544,"2023-06-14 07:15:19",0,0,0
11098,"2023-06-14 07:18:49",0,0,0
11098,"2023-06-14 07:18:55",0,0,0
11098,"2023-06-14 07:18:57",0,0,0
8944,"2023-06-14 07:19:44",0,0,0
8944,"2023-06-14 07:19:46",0,0,0
8944,"2023-06-14 07:19:48",0,0,0
8944,"2023-06-14 07:19:51",0,0,0
12362,"2023-06-14 07:22:08",0,0,0
11745,"2023-06-14 07:23:22",0,0,0
11745,"2023-06-14 07:23:24",0,0,0
110166,"2023-06-14 07:23:48",0,0,0
12837,"2023-06-14 07:24:34",0,0,0
13236,"2023-06-14 07:33:47",0,0,0
2731,"2023-06-14 07:39:57",0,0,0
9549,"2023-06-14 07:56:49",0,0,0
9549,"2023-06-14 07:56:51",0,0,0
11672,"2023-06-14 07:58:24",0,0,0
112073,"2023-06-14 08:04:02",0,2,0
112073,"2023-06-14 08:04:05",0,2,0
100347,"2023-06-14 08:23:20",0,2,0
12426,"2023-06-14 08:24:59",0,0,0
12969,"2023-06-14 08:29:27",0,0,0
10563,"2023-06-14 08:32:46",0,0,0
10563,"2023-06-14 08:32:53",0,0,0
6628,"2023-06-14 08:33:12",0,0,0
19295,"2023-06-14 08:50:26",0,0,0
12249,"2023-06-14 08:50:39",0,0,0
18761,"2023-06-14 08:51:35",0,0,0
12604,"2023-06-14 08:58:59",0,0,0
12672,"2023-06-14 09:02:04",0,0,0
9370,"2023-06-14 10:06:14",0,0,0
18761,"2023-06-14 11:58:40",0,2,0
112090,"2023-06-14 12:50:21",0,0,0
71105,"2023-06-14 12:57:21",0,0,0
10571,"2023-06-14 13:24:05",0,0,0
71805,"2023-06-14 13:45:20",0,0,0
116198,"2023-06-14 13:49:07",0,0,0
19295,"2023-06-14 14:05:21",0,1,0
12249,"2023-06-14 14:32:33",0,0,0
12672,"2023-06-14 14:38:45",0,0,0
12804,"2023-06-14 14:38:56",0,1,0
12379,"2023-06-14 14:40:08",0,0,0
9131,"2023-06-14 14:56:30",0,0,0
71822,"2023-06-14 15:20:20",0,0,0
100307,"2023-06-14 15:22:43",0,2,0
100307,"2023-06-14 15:24:05",0,2,0
100307,"2023-06-14 15:24:08",0,2,0
6628,"2023-06-14 15:57:41",0,0,0
11181,"2023-06-14 16:00:52",0,1,0
11745,"2023-06-14 16:00:55",0,1,0
8944,"2023-06-14 16:01:04",0,0,0
8944,"2023-06-14 16:01:12",0,1,0
12362,"2023-06-14 16:01:36",0,0,0
11048,"2023-06-14 16:06:26",0,0,0
11615,"2023-06-14 16:06:55",0,0,0
11098,"2023-06-14 16:07:34",0,1,0
11098,"2023-06-14 16:07:36",0,1,0
11098,"2023-06-14 16:07:38",0,1,0
8936,"2023-06-14 16:11:55",0,1,0
8936,"2023-06-14 16:11:58",0,1,0
9549,"2023-06-14 16:16:21",0,0,0
9549,"2023-06-14 16:16:24",0,0,0
12837,"2023-06-14 16:21:52",0,0,0
12969,"2023-06-14 16:23:39",0,0,0
12276,"2023-06-14 16:59:38",0,0,0
10002,"2023-06-14 17:24:39",0,1,0
11672,"2023-06-14 17:55:54",0,0,0
12399,"2023-06-14 20:07:03",0,0,0
2731,"2023-06-14 20:48:42",0,0,0
71105,"2023-06-14 21:04:39",0,2,0
12379,"2023-06-14 21:06:28",0,2,0
112090,"2023-06-14 22:07:43",0,0,0
71805,"2023-06-14 22:14:55",0,1,0
10571,"2023-06-15 04:31:26",0,0,0
686,"2023-06-15 06:16:35",0,0,0
686,"2023-06-15 06:16:38",0,0,0
12804,"2023-06-15 06:38:02",0,0,0
11181,"2023-06-15 06:40:04",0,0,0
71105,"2023-06-15 06:41:47",0,0,0
100307,"2023-06-15 06:43:41",0,0,0
11918,"2023-06-15 06:58:13",0,0,0
12865,"2023-06-15 07:02:41",0,0,0
12936,"2023-06-15 07:07:33",0,0,0
9136,"2023-06-15 07:08:50",0,0,0
8936,"2023-06-15 07:11:19",0,0,0
8936,"2023-06-15 07:11:21",0,0,0
11098,"2023-06-15 07:18:27",0,0,0
11098,"2023-06-15 07:18:29",0,0,0
11098,"2023-06-15 07:18:31",0,0,0
12362,"2023-06-15 07:18:41",0,0,0
8944,"2023-06-15 07:21:52",0,0,0
8944,"2023-06-15 07:21:54",0,0,0
8944,"2023-06-15 07:21:56",0,0,0
8944,"2023-06-15 07:21:59",0,0,0
11745,"2023-06-15 07:22:19",0,0,0
11745,"2023-06-15 07:22:24",0,0,0
12837,"2023-06-15 07:25:13",0,0,0
9549,"2023-06-15 07:35:02",0,0,0
9549,"2023-06-15 07:35:05",0,0,0
11048,"2023-06-15 07:38:19",0,0,0
2731,"2023-06-15 07:44:55",0,0,0
12536,"2023-06-15 07:58:20",0,0,0
12426,"2023-06-15 08:14:38",0,0,0
12379,"2023-06-15 08:19:46",0,0,0
12399,"2023-06-15 08:25:11",0,1,0
12249,"2023-06-15 08:43:09",0,0,0
19295,"2023-06-15 08:54:29",0,0,0
18761,"2023-06-15 09:03:55",0,0,0
10563,"2023-06-15 09:22:22",0,0,0
10563,"2023-06-15 09:22:28",0,0,0
12672,"2023-06-15 10:22:38",0,0,0
6628,"2023-06-15 11:15:41",0,0,0
71064,"2023-06-15 11:57:54",0,0,0
11672,"2023-06-15 12:29:50",0,0,0
112090,"2023-06-15 12:48:51",0,0,0
19295,"2023-06-15 13:15:11",0,1,0
18761,"2023-06-15 13:15:14",0,1,0
12249,"2023-06-15 13:16:12",0,0,0
10571,"2023-06-15 13:22:17",0,0,0
71822,"2023-06-15 13:43:51",0,0,0
12379,"2023-06-15 13:59:37",0,2,0
71105,"2023-06-15 14:03:10",0,2,0
12804,"2023-06-15 14:35:42",0,1,0
6628,"2023-06-15 14:36:28",0,0,0
11630,"2023-06-15 14:37:26",0,0,0
12865,"2023-06-15 15:15:41",0,0,0
100307,"2023-06-15 15:17:59",0,0,0
686,"2023-06-15 15:25:43",0,0,0
686,"2023-06-15 15:25:46",0,0,0
12536,"2023-06-15 15:27:36",0,0,0
12936,"2023-06-15 15:29:42",0,0,0
11615,"2023-06-15 15:51:14",0,0,0
11181,"2023-06-15 16:00:38",0,0,0
8944,"2023-06-15 16:01:03",0,1,0
8944,"2023-06-15 16:01:05",0,1,0
11745,"2023-06-15 16:01:15",0,1,0
12362,"2023-06-15 16:01:30",0,1,0
11098,"2023-06-15 16:05:20",0,1,0
11098,"2023-06-15 16:05:22",0,1,0
11098,"2023-06-15 16:05:25",0,1,0
60544,"2023-06-15 16:06:02",0,0,0
8936,"2023-06-15 16:07:37",0,1,0
8936,"2023-06-15 16:07:39",0,1,0
12837,"2023-06-15 16:08:51",0,0,0
9549,"2023-06-15 16:15:30",0,0,0
9549,"2023-06-15 16:15:32",0,0,0
10002,"2023-06-15 16:38:18",0,1,0
12299,"2023-06-15 16:46:08",0,0,0
12672,"2023-06-15 17:21:18",0,0,0
17048,"2023-06-15 17:39:00",0,0,0
17048,"2023-06-15 17:39:02",0,0,0
11060,"2023-06-15 17:39:09",0,0,0
11672,"2023-06-15 17:51:44",0,0,0
12804,"2023-06-15 17:54:51",0,0,0
12537,"2023-06-15 18:25:24",0,0,0
12537,"2023-06-15 18:25:26",0,0,0
12537,"2023-06-15 18:56:16",0,0,0
12537,"2023-06-15 18:56:19",0,0,0
12804,"2023-06-15 19:10:58",0,1,0
71805,"2023-06-15 20:07:26",0,0,0
16689,"2023-06-15 20:53:27",0,0,0
16689,"2023-06-15 20:53:29",0,0,0
10571,"2023-06-15 21:09:05",0,0,0
112090,"2023-06-15 21:54:03",0,0,0
71822,"2023-06-15 21:58:06",0,0,0
12804,"2023-06-16 02:20:44",0,0,0
12804,"2023-06-16 03:29:54",0,1,0
686,"2023-06-16 06:14:37",0,0,0
686,"2023-06-16 06:14:39",0,0,0
12804,"2023-06-16 06:20:41",0,0,0
11181,"2023-06-16 06:33:34",0,0,0
112073,"2023-06-16 06:41:56",0,0,0
16704,"2023-06-16 06:42:13",0,0,0
71105,"2023-06-16 06:43:45",0,0,0
11073,"2023-06-16 07:01:50",0,0,0
12936,"2023-06-16 07:06:49",0,0,0
8944,"2023-06-16 07:08:19",0,0,0
8944,"2023-06-16 07:08:21",0,0,0
8944,"2023-06-16 07:08:24",0,0,0
8936,"2023-06-16 07:09:33",0,0,0
8936,"2023-06-16 07:09:36",0,0,0
12362,"2023-06-16 07:20:48",0,0,0
12837,"2023-06-16 07:21:30",0,0,0
11745,"2023-06-16 07:24:33",0,0,0
11098,"2023-06-16 07:27:48",0,0,0
11098,"2023-06-16 07:27:50",0,0,0
11098,"2023-06-16 07:27:52",0,0,0
9549,"2023-06-16 07:28:25",0,0,0
12379,"2023-06-16 08:20:37",0,0,0
11615,"2023-06-16 08:22:00",0,0,0
12426,"2023-06-16 08:31:56",0,0,0
10002,"2023-06-16 08:35:24",0,0,0
12672,"2023-06-16 08:52:42",0,0,0
19295,"2023-06-16 08:53:15",0,0,0
12249,"2023-06-16 08:55:50",0,0,0
16689,"2023-06-16 08:56:03",0,0,0
16689,"2023-06-16 08:56:05",0,0,0
10563,"2023-06-16 09:11:51",0,0,0
10563,"2023-06-16 09:11:56",0,0,0
71805,"2023-06-16 09:16:35",0,1,0
18761,"2023-06-16 09:24:16",0,0,0
11672,"2023-06-16 11:33:56",0,0,0
12249,"2023-06-16 13:01:46",0,0,0
18761,"2023-06-16 13:42:43",0,1,0
71822,"2023-06-16 13:46:38",0,0,0
12804,"2023-06-16 14:06:48",0,1,0
71105,"2023-06-16 14:25:29",0,2,0
12379,"2023-06-16 14:30:25",0,2,0
12299,"2023-06-16 14:31:45",0,0,0
112073,"2023-06-16 14:45:26",0,2,0
116203,"2023-06-16 14:46:43",0,0,0
12936,"2023-06-16 15:01:58",0,0,0
6628,"2023-06-16 15:07:13",0,0,0
686,"2023-06-16 15:28:47",0,0,0
686,"2023-06-16 15:28:49",0,0,0
16704,"2023-06-16 15:35:14",0,0,0
12672,"2023-06-16 15:47:31",0,0,0
19295,"2023-06-16 16:10:16",0,1,0
11634,"2023-06-16 16:10:34",0,0,0
11181,"2023-06-16 16:30:39",0,1,0
11745,"2023-06-16 16:30:49",0,1,0
11745,"2023-06-16 16:30:52",0,1,0
8944,"2023-06-16 16:33:32",0,1,0
8944,"2023-06-16 16:33:34",0,1,0
8944,"2023-06-16 16:33:36",0,1,0
12362,"2023-06-16 16:34:10",0,0,0
12837,"2023-06-16 16:35:14",0,0,0
8936,"2023-06-16 16:36:51",0,1,0
8936,"2023-06-16 16:36:53",0,1,0
9549,"2023-06-16 16:59:53",0,0,0
9549,"2023-06-16 16:59:55",0,0,0
11098,"2023-06-16 17:14:53",0,1,0
11098,"2023-06-16 17:14:55",0,1,0
11098,"2023-06-16 17:14:57",0,1,0
10566,"2023-06-16 17:28:57",0,0,0
10002,"2023-06-16 18:09:05",0,1,0
11634,"2023-06-16 18:54:12",0,1,0
11672,"2023-06-16 18:56:16",0,0,0
112090,"2023-06-16 19:46:25",0,0,0
71805,"2023-06-16 20:07:41",0,0,0
71822,"2023-06-16 21:54:16",0,0,0
11630,"2023-06-17 06:34:16",0,0,0
11630,"2023-06-17 06:34:19",0,0,0
71105,"2023-06-17 06:35:22",0,0,0
116203,"2023-06-17 06:38:58",0,0,0
16704,"2023-06-17 06:40:20",0,0,0
12804,"2023-06-17 06:41:46",0,0,0
112073,"2023-06-17 06:43:21",0,0,0
12936,"2023-06-17 07:02:52",0,0,0
9136,"2023-06-17 07:23:47",0,0,0
112090,"2023-06-17 08:28:02",0,0,0
71805,"2023-06-17 11:14:37",0,1,0
12804,"2023-06-17 12:35:07",0,1,0
10571,"2023-06-17 13:16:55",0,0,0
100347,"2023-06-17 13:32:07",0,0,0
2731,"2023-06-17 13:48:13",0,0,0
71105,"2023-06-17 14:38:22",0,2,0
112073,"2023-06-17 14:58:44",0,2,0
112073,"2023-06-17 14:58:47",0,2,0
12936,"2023-06-17 15:00:54",0,0,0
16704,"2023-06-17 15:42:04",0,0,0
102462,"2023-06-17 20:10:25",0,0,0
12804,"2023-06-17 20:23:03",0,0,0
10571,"2023-06-17 21:00:02",0,0,0
100683,"2023-06-17 21:37:43",0,0,0
100683,"2023-06-17 21:37:47",0,0,0
100683,"2023-06-17 21:37:49",0,0,0
12804,"2023-06-17 21:38:57",0,1,0
2731,"2023-06-17 21:39:04",0,1,0
100347,"2023-06-17 21:58:13",0,2,0
12804,"2023-06-18 01:07:42",0,0,0
12804,"2023-06-18 03:35:09",0,1,0
16704,"2023-06-18 06:41:51",0,0,0
2731,"2023-06-18 06:47:15",0,0,0
71822,"2023-06-18 06:51:27",0,0,0
12936,"2023-06-18 07:05:34",0,0,0
12426,"2023-06-18 10:05:47",0,0,0
100347,"2023-06-18 13:37:41",0,0,0
112073,"2023-06-18 13:50:53",0,0,0
2731,"2023-06-18 14:36:30",0,0,0
71822,"2023-06-18 15:06:49",0,0,0
112090,"2023-06-18 19:42:37",0,0,0
112091,"2023-06-18 20:27:01",0,0,0
16695,"2023-06-18 20:39:31",0,0,0
11047,"2023-06-18 20:50:59",0,0,0
11047,"2023-06-18 20:51:01",0,0,0
112073,"2023-06-18 21:43:49",0,2,0
100347,"2023-06-18 22:05:28",0,2,0
686,"2023-06-19 06:15:36",0,0,0
686,"2023-06-19 06:15:39",0,0,0
71105,"2023-06-19 06:39:06",0,0,0
11963,"2023-06-19 06:40:31",0,0,0
12804,"2023-06-19 06:43:35",0,0,0
71805,"2023-06-19 06:45:54",0,0,0
2731,"2023-06-19 06:47:10",0,0,0
11181,"2023-06-19 06:54:48",0,0,0
16694,"2023-06-19 06:57:40",0,0,0
8936,"2023-06-19 07:10:13",0,0,0
8936,"2023-06-19 07:10:15",0,0,0
12362,"2023-06-19 07:12:11",0,0,0
8944,"2023-06-19 07:16:34",0,0,0
8944,"2023-06-19 07:16:36",0,0,0
8944,"2023-06-19 07:16:39",0,0,0
8777,"2023-06-19 07:21:07",0,0,0
12837,"2023-06-19 07:23:54",0,0,0
11098,"2023-06-19 07:24:18",0,0,0
11098,"2023-06-19 07:24:20",0,0,0
11745,"2023-06-19 07:24:43",0,0,0
11745,"2023-06-19 07:24:45",0,0,0
524,"2023-06-19 07:29:04",0,0,0
112090,"2023-06-19 07:32:31",0,0,0
9549,"2023-06-19 07:36:15",0,0,0
9549,"2023-06-19 07:36:18",0,0,0
12536,"2023-06-19 07:41:11",0,0,0
12379,"2023-06-19 08:16:44",0,0,0
112091,"2023-06-19 08:18:28",0,0,0
12426,"2023-06-19 08:24:26",0,0,0
19295,"2023-06-19 08:42:21",0,0,0
6628,"2023-06-19 08:44:48",0,0,0
10563,"2023-06-19 08:51:46",0,0,0
10563,"2023-06-19 08:51:53",0,0,0
12672,"2023-06-19 08:53:40",0,0,0
18761,"2023-06-19 09:20:34",0,0,0
12249,"2023-06-19 09:33:51",0,0,0
12536,"2023-06-19 09:36:27",0,0,0
9370,"2023-06-19 10:18:36",0,0,0
18761,"2023-06-19 13:06:13",0,1,0
12249,"2023-06-19 13:07:55",0,0,0
10571,"2023-06-19 13:09:29",0,0,0
11953,"2023-06-19 13:28:26",0,0,0
116203,"2023-06-19 13:38:48",0,0,0
112073,"2023-06-19 13:39:18",0,0,0
71822,"2023-06-19 13:45:44",0,0,0
71822,"2023-06-19 13:45:46",0,0,0
19295,"2023-06-19 14:00:36",0,1,0
6628,"2023-06-19 14:02:22",0,0,0
12379,"2023-06-19 14:24:31",0,2,0
71105,"2023-06-19 14:32:35",0,2,0
12672,"2023-06-19 14:38:11",0,0,0
12804,"2023-06-19 14:38:24",0,1,0
12804,"2023-06-19 14:38:27",0,1,0
2731,"2023-06-19 14:42:54",0,0,0
686,"2023-06-19 15:08:21",0,0,0
686,"2023-06-19 15:08:23",0,0,0
71805,"2023-06-19 15:25:29",0,1,0
11181,"2023-06-19 16:00:33",0,0,0
11745,"2023-06-19 16:01:46",0,1,0
524,"2023-06-19 16:02:03",0,1,0
8936,"2023-06-19 16:02:44",0,1,0
8936,"2023-06-19 16:02:46",0,1,0
12362,"2023-06-19 16:02:49",0,1,0
11098,"2023-06-19 16:02:54",0,1,0
11098,"2023-06-19 16:02:56",0,1,0
11098,"2023-06-19 16:02:58",0,1,0
12837,"2023-06-19 16:04:23",0,0,0
8944,"2023-06-19 16:06:03",0,1,0
8944,"2023-06-19 16:06:05",0,1,0
8944,"2023-06-19 16:06:07",0,1,0
11022,"2023-06-19 16:09:09",0,0,0
9549,"2023-06-19 16:21:12",0,0,0
9549,"2023-06-19 16:21:23",0,0,0
9549,"2023-06-19 16:21:26",0,0,0
10002,"2023-06-19 17:00:21",0,1,0
5716,"2023-06-19 18:29:13",0,0,0
12936,"2023-06-19 20:33:35",0,0,0
100347,"2023-06-19 20:33:54",0,0,0
16704,"2023-06-19 20:38:22",0,0,0
10571,"2023-06-19 21:55:21",0,0,0
112073,"2023-06-19 22:12:17",0,0,0
71822,"2023-06-19 23:03:20",0,0,0
12804,"2023-06-20 03:13:04",0,0,0
12804,"2023-06-20 04:28:25",0,1,0
12804,"2023-06-20 06:13:08",0,0,0
12804,"2023-06-20 06:13:11",0,0,0
11181,"2023-06-20 06:22:15",0,0,0
11083,"2023-06-20 06:23:05",0,0,0
686,"2023-06-20 06:24:37",0,0,0
686,"2023-06-20 06:24:40",0,0,0
103473,"2023-06-20 06:26:48",0,0,0
11630,"2023-06-20 06:37:34",0,0,0
11630,"2023-06-20 06:37:36",0,0,0
71105,"2023-06-20 06:42:27",0,0,0
71805,"2023-06-20 06:44:31",0,0,0
102462,"2023-06-20 06:51:42",0,0,0
11024,"2023-06-20 07:00:23",0,0,0
12536,"2023-06-20 07:13:07",0,0,0
12362,"2023-06-20 07:13:47",0,0,0
12837,"2023-06-20 07:16:53",0,0,0
11098,"2023-06-20 07:20:01",0,0,0
11098,"2023-06-20 07:20:04",0,0,0
11098,"2023-06-20 07:20:06",0,0,0
110166,"2023-06-20 07:20:30",0,0,0
8936,"2023-06-20 07:20:40",0,0,0
8936,"2023-06-20 07:20:43",0,0,0
11745,"2023-06-20 07:21:50",0,0,0
11745,"2023-06-20 07:21:53",0,0,0
9136,"2023-06-20 07:22:22",0,0,0
8944,"2023-06-20 07:24:33",0,0,0
8944,"2023-06-20 07:24:39",0,0,0
8944,"2023-06-20 07:24:41",0,0,0
13236,"2023-06-20 07:31:37",0,0,0
9549,"2023-06-20 07:52:04",0,0,0
9549,"2023-06-20 07:52:07",0,0,0
12379,"2023-06-20 08:02:41",0,0,0
9370,"2023-06-20 08:17:09",0,0,0
12936,"2023-06-20 08:24:47",0,0,0
100347,"2023-06-20 08:26:38",0,2,0
19295,"2023-06-20 08:41:52",0,0,0
12249,"2023-06-20 08:56:49",0,0,0
18761,"2023-06-20 09:02:21",0,0,0
10563,"2023-06-20 09:02:50",0,0,0
10563,"2023-06-20 09:02:56",0,0,0
10563,"2023-06-20 09:02:59",0,0,0
12536,"2023-06-20 09:31:20",0,0,0
12672,"2023-06-20 09:46:28",0,0,0
12426,"2023-06-20 10:02:40",0,0,0
6628,"2023-06-20 11:01:49",0,0,0
12249,"2023-06-20 12:29:47",0,0,0
112073,"2023-06-20 12:46:53",0,0,0
9131,"2023-06-20 12:54:47",0,0,0
10571,"2023-06-20 13:19:15",0,0,0
19295,"2023-06-20 13:30:42",0,1,0
12379,"2023-06-20 14:04:43",0,2,0
11083,"2023-06-20 14:05:37",0,1,0
6628,"2023-06-20 14:26:07",0,0,0
12804,"2023-06-20 14:35:06",0,1,0
12672,"2023-06-20 14:36:27",0,0,0
686,"2023-06-20 14:37:05",0,0,0
686,"2023-06-20 14:37:07",0,0,0
71105,"2023-06-20 14:44:13",0,2,0
11630,"2023-06-20 14:44:24",0,2,0
11615,"2023-06-20 15:56:59",0,0,0
71805,"2023-06-20 15:59:50",0,1,0
110166,"2023-06-20 16:00:06",0,1,0
110166,"2023-06-20 16:00:08",0,1,0
11181,"2023-06-20 16:00:21",0,0,0
12362,"2023-06-20 16:00:28",0,0,0
12362,"2023-06-20 16:00:31",0,0,0
12362,"2023-06-20 16:00:42",0,0,0
12362,"2023-06-20 16:00:51",0,0,0
11745,"2023-06-20 16:01:10",0,1,0
11745,"2023-06-20 16:01:16",0,1,0
12837,"2023-06-20 16:08:11",0,0,0
11098,"2023-06-20 16:13:02",0,1,0
11098,"2023-06-20 16:13:04",0,1,0
11098,"2023-06-20 16:13:07",0,1,0
9549,"2023-06-20 16:16:46",0,0,0
9549,"2023-06-20 16:16:49",0,0,0
8936,"2023-06-20 16:18:26",0,1,0
8936,"2023-06-20 16:18:29",0,1,0
8944,"2023-06-20 16:33:34",0,1,0
8944,"2023-06-20 16:33:36",0,1,0
8944,"2023-06-20 16:33:39",0,1,0
10002,"2023-06-20 19:32:43",0,1,0
100347,"2023-06-20 20:34:41",0,0,0
71822,"2023-06-20 20:37:28",0,0,0
71822,"2023-06-20 20:37:30",0,0,0
12936,"2023-06-20 20:42:30",0,0,0
10571,"2023-06-20 21:44:26",0,0,0
112073,"2023-06-20 22:03:07",0,2,0
112090,"2023-06-21 05:56:14",0,0,0
686,"2023-06-21 06:14:29",0,0,0
686,"2023-06-21 06:14:31",0,0,0
11630,"2023-06-21 06:34:22",0,0,0
11630,"2023-06-21 06:34:24",0,0,0
12804,"2023-06-21 06:41:11",0,0,0
71105,"2023-06-21 06:43:29",0,0,0
11181,"2023-06-21 06:49:54",0,0,0
11049,"2023-06-21 06:58:17",0,0,0
9136,"2023-06-21 07:00:31",0,0,0
8936,"2023-06-21 07:14:27",0,0,0
8936,"2023-06-21 07:14:29",0,0,0
12362,"2023-06-21 07:18:42",0,0,0
11098,"2023-06-21 07:20:10",0,0,0
11098,"2023-06-21 07:20:12",0,0,0
11098,"2023-06-21 07:20:15",0,0,0
11745,"2023-06-21 07:20:48",0,0,0
11745,"2023-06-21 07:20:50",0,0,0
12837,"2023-06-21 07:21:58",0,0,0
11040,"2023-06-21 07:25:32",0,0,0
8944,"2023-06-21 07:26:57",0,0,0
8944,"2023-06-21 07:26:59",0,0,0
13236,"2023-06-21 07:30:43",0,0,0
9549,"2023-06-21 07:31:08",0,0,0
9549,"2023-06-21 07:31:10",0,0,0
9370,"2023-06-21 07:56:51",0,0,0
12426,"2023-06-21 08:30:37",0,0,0
12936,"2023-06-21 08:33:44",0,0,0
71822,"2023-06-21 08:39:14",0,0,0
19295,"2023-06-21 08:43:45",0,0,0
100347,"2023-06-21 08:49:00",0,0,0
12672,"2023-06-21 08:50:42",0,0,0
12604,"2023-06-21 08:54:57",0,0,0
6628,"2023-06-21 09:01:03",0,0,0
18761,"2023-06-21 09:06:07",0,0,0
10563,"2023-06-21 09:17:30",0,0,0
